,article_name,country,revision_id,article_quality,population
34062,Template:France-politician-MPF-stub,France,668646674,Stub,"64,346,720"
34063,Template:France-politician-ModernLeft-stub,France,668646702,Stub,"64,346,720"
34064,Template:France-politician-PCF-stub,France,668646730,Stub,"64,346,720"
34065,Template:France-politician-stub,France,669039498,Stub,"64,346,720"
34066,List of Presidents of Alsace,France,670960027,Stub,"64,346,720"
34067,Patrick Bourson,France,671475479,Stub,"64,346,720"
34068,Andr：? Boulloche,France,672709444,Stub,"64,346,720"
34069,?mile Marie Laurent,France,693011077,Stub,"64,346,720"
34070,Ian Brossat,France,693338177,Stub,"64,346,720"
34071,Jean Capelle (politician),France,693552292,Stub,"64,346,720"
34072,Alexandre-Fran?ois Vivien,France,700172278,Start,"64,346,720"
34073,Charles Chaumet,France,700474660,Stub,"64,346,720"
34074,Albert Roussin,France,700475564,Stub,"64,346,720"
34075,L：?on Martin Fourichon,France,700476319,Stub,"64,346,720"
34076,Louis Raymond de Montaignac de Chauvance,France,700476353,Stub,"64,346,720"
34077,"Charles Louis Bernard de Cl：?ron, comte d'Haussonville",France,703222512,Stub,"64,346,720"
34078,Philippe Massoni,France,703224305,Stub,"64,346,720"
34079,Daniel Constantin (administrator),France,703403120,Stub,"64,346,720"
34080,Jacques Claude Beugnot,France,703423083,Start,"64,346,720"
34081,?mile Deschanel,France,703555897,Stub,"64,346,720"
34082,Th：?ophile Aube,France,704438953,Stub,"64,346,720"
34083,Jean Marie Antoine de Lanessan,France,704451065,Start,"64,346,720"
34084,Louis-Lucien Klotz,France,704460602,Start,"64,346,720"
34085,Pierre Mazeaud,France,704745155,Start,"64,346,720"
34086,Jules Develle,France,704833506,Stub,"64,346,720"
34087,Bernard Stasi,France,705915804,C,"64,346,720"
34088,Lazare Escarguel,France,706198405,Stub,"64,346,720"
34089,Michel Mouillot,France,706202497,Stub,"64,346,720"
34090,Fran?ois Delapierre,France,706335116,Stub,"64,346,720"
34091,Nicolas de la Salle,France,706457510,Stub,"64,346,720"
34092,Charles Brun (France),France,706663037,Stub,"64,346,720"
34093,Laurent Eynac,France,706837511,Stub,"64,346,720"
34094,Sampiero Corso,France,707021744,Start,"64,346,720"
34095,Jean M：?decin,France,707080150,Start,"64,346,720"
34096,?lise Thiers,France,707102498,Stub,"64,346,720"
34097,Gabriel Nicolas de la Reynie,France,707523104,Start,"64,346,720"
34098,Fran?ois Pi：?tri,France,707917905,Start,"64,346,720"
34099,Xavier de F：?rst,France,708108632,Stub,"64,346,720"
34100,Michel Allex,France,708176507,Stub,"64,346,720"
34101,Victor Lefranc,France,708297096,Start,"64,346,720"
34102,"Camille Charles Leclerc, Chevalier de Fresne",France,708323021,Stub,"64,346,720"
34103,Nicolas Ravot d'Ombreval,France,708749460,Start,"64,346,720"
34104,Gabriel Taschereau de Baudry,France,708754451,Stub,"64,346,720"
34105,Pierre Guillaumat,France,708892686,Stub,"64,346,720"
34106,Henri-Auguste-Georges du Vergier,France,709412319,Stub,"64,346,720"
34107,Charles Ganilh,France,709521517,Start,"64,346,720"
34108,Pierre Dulivier,France,709624466,Stub,"64,346,720"
34109,Michel Thiolli：：re,France,709838268,Stub,"64,346,720"
34110,Charles Chambon,France,710274588,Stub,"64,346,720"
34111,Jean-Michel Tobie,France,710420406,Stub,"64,346,720"
34112,Camille S：?e,France,710421219,Stub,"64,346,720"
34113,?mile Zurlinden,France,710594186,Stub,"64,346,720"
34114,Georges-Paul Wagner,France,710813119,Stub,"64,346,720"
34115,Leroux de Touffreville,France,710871074,Stub,"64,346,720"
34116,L：?on Carcassonne,France,710942830,Stub,"64,346,720"
34117,Michel Ximenes,France,711513274,Stub,"64,346,720"
34118,Ren：? Souchon,France,711535854,Stub,"64,346,720"
34119,Marc-Pierre de Voyer de Paulmy d'Argenson,France,711651760,Start,"64,346,720"
34120,Marc Perrin de Brichambaut,France,711873595,Start,"64,346,720"
34121,Max-Th：?odore Cerfberr,France,712077164,Stub,"64,346,720"
34122,Jules Jeanneney,France,712405563,Start,"64,346,720"
34123,Camille Blaisot,France,712408196,Stub,"64,346,720"
34124,Hippolyte Fran?ois Jaubert,France,712947884,Start,"64,346,720"
34125,Gaston Thomson,France,713152328,Stub,"64,346,720"
34126,Jack Ralite,France,713153758,Stub,"64,346,720"
34127,Serge Vin?on,France,713232465,Stub,"64,346,720"
34128,Yves-Thibault de Silguy,France,713449868,Stub,"64,346,720"
34129,Jean Matt：?oli,France,713763293,Start,"64,346,720"
34130,Jean-Paul-Alban Villeneuve-Barcement,France,713778758,Stub,"64,346,720"
34131,"Ren：? Waldeck-Rousseau, father",France,713829928,Stub,"64,346,720"
34132,Gilbert Barbier,France,713968802,Stub,"64,346,720"
34133,Christian Bergelin,France,714004051,Stub,"64,346,720"
34134,Marie-Adolphe Carnot,France,714408836,Start,"64,346,720"
34135,L：?onel de Moustier,France,714424055,Start,"64,346,720"
34136,Jean Royer,France,714621526,Start,"64,346,720"
34137,Louis Ducatel,France,714624621,Stub,"64,346,720"
34138,Pierre Marcilhacy,France,714624725,Stub,"64,346,720"
34139,Marcel Barbu,France,714624748,Stub,"64,346,720"
34140,Maurice Palmade,France,714723958,Stub,"64,346,720"
34141,Abel Gardey,France,714724078,Stub,"64,346,720"
34142,Aim：? Picquet du Boisguy,France,714757773,Stub,"64,346,720"
34143,Claude-Augustin Tercier,France,714758326,Stub,"64,346,720"
34144,Jean-Henry-Louis Greffulhe,France,714984170,Stub,"64,346,720"
34145,Henry of Marle (died 1418),France,714988914,Stub,"64,346,720"
34146,Georges Thi：?baud,France,715154862,Stub,"64,346,720"
34147,Rodolphe Prager,France,715167104,Start,"64,346,720"
34148,Albin Chalandon,France,715248131,Stub,"64,346,720"
34149,Olivier Guichard,France,715248161,Start,"64,346,720"
34150,Ren：? Haby,France,715248222,Stub,"64,346,720"
34151,Philippe Adnot,France,715472892,Stub,"64,346,720"
34152,Jean-Claude Danglot,France,715479376,Stub,"64,346,720"
34153,Jean-Fran?ois Voguet,France,715479526,Stub,"64,346,720"
34154,Didier Borotra,France,715485353,Stub,"64,346,720"
34155,Yvon Collin,France,715500399,Stub,"64,346,720"
34156,Joseph Fran?ois Augustin Monneron,France,715517188,Stub,"64,346,720"
34157,Jacques Muller,France,715520459,Stub,"64,346,720"
34158,Jean-Pierre Plancade,France,715528371,Stub,"64,346,720"
34159,Alex T：?rk,France,715529095,Stub,"64,346,720"
34160,Raymond Vall,France,715529112,Stub,"64,346,720"
34161,Fran?ois Vendasi,France,715529188,Stub,"64,346,720"
34162,Lucien-Rene Duchesne,France,715545940,Stub,"64,346,720"
34163,Jessica Chamba,France,715767640,Start,"64,346,720"
34164,Hilda Tchoboian,France,715776600,Stub,"64,346,720"
34165,Michel Billout,France,715792775,Stub,"64,346,720"
34166,Maurice Maunoury,France,715950412,Stub,"64,346,720"
34167,Richard Didier,France,716011515,Stub,"64,346,720"
34168,Jacques Teuira,France,716089410,Start,"64,346,720"
34169,Christian Picquet,France,716440404,Start,"64,346,720"
34170,Antoine Portail,France,716474968,Start,"64,346,720"
34171,Paul Hay du Chastelet,France,716498728,Stub,"64,346,720"
34172,Prosper Duvergier de Hauranne,France,716510359,Stub,"64,346,720"
34173,Charles Costa de Beauregard,France,716510912,Start,"64,346,720"
34174,Hyacinthe Ga?tan de Lannion,France,716562775,Stub,"64,346,720"
34175,Adrien de Lezay-Marn：?sia,France,716590883,Stub,"64,346,720"
34176,Madeleine de Grandmaison,France,716613766,Stub,"64,346,720"
34177,Jean Desessard,France,716663585,Stub,"64,346,720"
34178,Joachim Labrouche,France,716711149,Stub,"64,346,720"
34179,L：?on No?l,France,716904826,Start,"64,346,720"
34180,Andr：? Joseph Abrial,France,716995643,Stub,"64,346,720"
34181,Thomas Verny,France,717182246,Stub,"64,346,720"
34182,Marie Bov：?,France,717485830,Stub,"64,346,720"
34183,Philippe Hervieu,France,717485872,Stub,"64,346,720"
34184,Claude Taleb,France,717486037,Stub,"64,346,720"
34185,Daniel B：?guin,France,717486229,Stub,"64,346,720"
34186,Jean-Fran?ois Caron,France,717486876,Stub,"64,346,720"
34187,Christophe Porquier,France,717489515,Stub,"64,346,720"
34188,Philippe Meirieu,France,717489578,Stub,"64,346,720"
34189,Nicole Gauthier,France,717536136,Stub,"64,346,720"
34190,Ren：?-Georges Laurin,France,717575657,Start,"64,346,720"
34191,Fran?ois Claude du Barail,France,717727350,Start,"64,346,720"
34192,"Claude Louis d'Espinchal, marquis de Massiac",France,717760184,Stub,"64,346,720"
34193,Alain Dolium,France,717889329,Stub,"64,346,720"
34194,Henri Fran?ois Xavier Gresley,France,717891895,Start,"64,346,720"
34195,Jean-Marie Georges Girard de Soubeyran,France,718345769,Start,"64,346,720"
34196,Antoine Fran?ois Passy,France,718489171,Stub,"64,346,720"
34197,Achille Daroux,France,718563957,Stub,"64,346,720"
34198,Robert Lemaignen,France,718651428,Stub,"64,346,720"
34199,Jean-Luc Romero,France,718704457,Start,"64,346,720"
34200,Julien L：?on Loizillon,France,718750172,Stub,"64,346,720"
34201,Armand Marrast,France,718764524,Stub,"64,346,720"
34202,Fran?ois Delmas,France,718999707,Stub,"64,346,720"
34203,Jules Louis Lewal,France,719043332,Stub,"64,346,720"
34204,?tienne Hirsch,France,719252697,Stub,"64,346,720"
34205,Jean-Pierre Ber?ot,France,719585292,Stub,"64,346,720"
34206,Jean-Baptiste Az：?ma,France,719613353,Stub,"64,346,720"
34207,Maza：? Az：?ma,France,719613496,Stub,"64,346,720"
34208,Guillaume du Tillot,France,719777232,B,"64,346,720"
34209,Guy La Chambre,France,719873142,Start,"64,346,720"
34210,Charles Luca,France,719902055,Stub,"64,346,720"
34211,Thomas Bouquerot de Voligny,France,719957015,Stub,"64,346,720"
34212,Roger Lise,France,720047531,Stub,"64,346,720"
34213,Pierre Petit (politician),France,720126908,Stub,"64,346,720"
34214,H：?g：?sippe Ib：?n：?,France,720127177,Stub,"64,346,720"
34215,Michel Auguste Dupoty,France,720185430,Stub,"64,346,720"
34216,Pascal Pierre Duprat,France,720185454,Stub,"64,346,720"
34217,Joseph Guinard,France,720198371,Stub,"64,346,720"
34218,Georges Coulon,France,720210811,Start,"64,346,720"
34219,Roland Giberti,France,720340780,Stub,"64,346,720"
34220,Charles de Bonchamps,France,720452423,Start,"64,346,720"
34221,Henri Philippe de Chauvelin,France,720518774,Stub,"64,346,720"
34222,Rapha?l Bouton,France,720525439,Start,"64,346,720"
34223,Georges Fillioud,France,720526588,Stub,"64,346,720"
34224,Roger Quilliot,France,720527260,Stub,"64,346,720"
34225,Marcel Rigout,France,720529122,Stub,"64,346,720"
34226,Bernard Vera,France,720573845,Stub,"64,346,720"
34227,Roger Houdet,France,721042785,Stub,"64,346,720"
34228,Joseph Comiti,France,721073984,Stub,"64,346,720"
34229,Thomas Mahieu,France,721354263,Start,"64,346,720"
34230,Raymond-Max Aubert,France,721503034,Stub,"64,346,720"
34231,Hubert Rouger,France,721614283,Stub,"64,346,720"
34232,Fran?ois-Alexandre Tardiveau,France,721850411,Stub,"64,346,720"
34233,Ernest Boulanger (politician),France,721859244,Stub,"64,346,720"
34234,Mathieu Damours,France,721944163,Stub,"64,346,720"
34235,Louis-Claude Danr：? de Blanzy,France,721944181,Stub,"64,346,720"
34236,Jean Germain (politician),France,722043558,Stub,"64,346,720"
34237,Francis de Pressens：?,France,722319362,Start,"64,346,720"
34238,Arthur Richards (French politician),France,722404670,Stub,"64,346,720"
34239,Fran?ois-Isidore de Ricard,France,722648243,Stub,"64,346,720"
34240,Fran?ois Auguste de Thou,France,722725032,Stub,"64,346,720"
34241,"Jean-Pierre Casimir de Marcassus, Baron de Puymaurin",France,722959223,Start,"64,346,720"
34242,Maurice Gabolde,France,722984083,Stub,"64,346,720"
34243,Maxence Bibi：?,France,723076361,Stub,"64,346,720"
34244,Gabriel Abbo,France,723078582,Stub,"64,346,720"
34245,Henri Fiori,France,723078610,Stub,"64,346,720"
34246,?mile Broussais,France,723085701,Stub,"64,346,720"
34247,Stanislas Devaud,France,723087060,Stub,"64,346,720"
34248,Paul Saurin,France,723087355,Stub,"64,346,720"
34249,Eug：：ne Lefebvre (politician),France,723087458,Stub,"64,346,720"
34250,Andr：? Mallarm：?,France,723088352,Stub,"64,346,720"
34251,Michel Par：：s,France,723088385,Stub,"64,346,720"
34252,Pierre Baragnon,France,723114590,Stub,"64,346,720"
34253,Louis Laget,France,723114911,Stub,"64,346,720"
34254,Th：?ophile Nicolas Noblot,France,723119512,Stub,"64,346,720"
34255,Louis Bazire,France,723120573,Stub,"64,346,720"
34256,?mile Beaussire,France,723120677,Stub,"64,346,720"
34257,Eug：：ne Genet,France,723127574,Stub,"64,346,720"
34258,Alphonse Gourd,France,723128122,Stub,"64,346,720"
34259,Paul Cazeneuve,France,723128201,Stub,"64,346,720"
34260,Ren：?-Gaston Baco de la Chapelle,France,723159727,Start,"64,346,720"
34261,Jacques Bialski,France,723242935,Stub,"64,346,720"
34262,?mile-Jules Dubois,France,723321237,Start,"64,346,720"
34263,Jean-Pierre Dannaud,France,723421182,Start,"64,346,720"
34264,Charles de Larcy,France,723691493,Stub,"64,346,720"
34265,Nicolas Alfonsi,France,723761704,Stub,"64,346,720"
34266,Jules-Fran?ois-Paul Fauris de Saint-Vincens,France,723921299,Start,"64,346,720"
34267,Louis Olivier Bourbeau,France,723951795,Start,"64,346,720"
34268,Adolphe Billault,France,723957084,Start,"64,346,720"
34269,Charlemagne de Maupas,France,723959075,C,"64,346,720"
34270,Ernest de Royer,France,723964341,Start,"64,346,720"
34271,Ernest Pinard,France,723969747,C,"64,346,720"
34272,Th：?obald de Lacrosse,France,723974320,C,"64,346,720"
34273,Antoine Blondel,France,723980546,Stub,"64,346,720"
34274,Herv：? Mangon,France,724005677,Stub,"64,346,720"
34275,Claude Verpilleux,France,724083051,B,"64,346,720"
34276,Coralie Gr：?vy,France,724175377,Stub,"64,346,720"
34277,Michel Dagbert,France,724200161,Stub,"64,346,720"
34278,Pierre Cary,France,724230407,Stub,"64,346,720"
34279,Nicolas Henri Carteret,France,724231597,Start,"64,346,720"
34280,Alphonse Arzel,France,724761099,Stub,"64,346,720"
34281,Edmond Canaple,France,724854353,Stub,"64,346,720"
34282,Pierre Roux-Freissineng,France,724900868,Stub,"64,346,720"
34283,Maurice Dormann,France,724933315,Start,"64,346,720"
34284,Guy Ravier,France,725614956,Stub,"64,346,720"
34285,Gustave Ravier,France,725615096,Stub,"64,346,720"
34286,Yann Piat,France,725643554,Start,"64,346,720"
34287,Maurice d'Hartoy,France,726179583,Stub,"64,346,720"
34288,?douard Dunglas,France,726618715,C,"64,346,720"
34289,Max Hymans,France,726649027,Stub,"64,346,720"
34290,Charles Gaspard ?lisabeth Joseph de Bailly,France,726692285,Start,"64,346,720"
34291,Louis Marie de Milet de Mureau,France,726746779,Stub,"64,346,720"
34292,Nicolas Prosper Bauyn d'Angervilliers,France,726807501,Stub,"64,346,720"
34293,Charles Cassal,France,727476584,Stub,"64,346,720"
34294,Jean-Baptiste Duvergier,France,727613381,C,"64,346,720"
34295,Ulysse Tr：?lat (politician),France,727830209,Start,"64,346,720"
34296,Guillaume-Isidore Baron de Montbel,France,728155579,C,"64,346,720"
34297,Auguste-Nicolas Vaillant,France,728477569,GA,"64,346,720"
34298,Antoine Richard du Cantal,France,728508319,C,"64,346,720"
34299,Louis Joxe,France,728526228,Stub,"64,346,720"
34300,"Joseph Balthazard, Comte Sim：?on",France,728860324,Stub,"64,346,720"
34301,Maurice Grimaud,France,729225235,Start,"64,346,720"
34302,?douard Ferrand,France,729814055,Stub,"64,346,720"
34303,Jean Adrien Bigonnet,France,729998060,Stub,"64,346,720"
34304,Nicolas Dondeau,France,730220294,C,"64,346,720"
34305,Jean Valz,France,730304189,Stub,"64,346,720"
34306,Louis Gr：?goire Deschamps Destournelles,France,731031647,C,"64,346,720"
34307,Marie Jean Fran?ois Philibert Lecarlier d'Ardon,France,731032174,Start,"64,346,720"
34308,Jean-Marie Girault,France,731115379,Stub,"64,346,720"
34309,Fran?ois Duval (politician),France,731529778,Stub,"64,346,720"
34310,"Louis Ph：?lypeaux, marquis de La Vrilli：：re",France,731623211,Stub,"64,346,720"
34311,Antoine Bertier,France,731756832,Start,"64,346,720"
34312,Pierre Fauchon,France,731931234,Stub,"64,346,720"
34313,Lionel Beffre,France,732238787,Stub,"64,346,720"
34314,Martin Nadaud,France,733372555,Stub,"64,346,720"
34315,C：?leste Bulkeley,France,733769479,Stub,"64,346,720"
34316,Philippe Loiseau,France,733897420,Stub,"64,346,720"
34317,Napol：?on Joseph Ney,France,734221994,Stub,"64,346,720"
34318,Claude Alphonse Delangle,France,734367676,Start,"64,346,720"
34319,Gustave Herv：?,France,734692582,Start,"64,346,720"
34320,Louis de Frott：?,France,734899773,Start,"64,346,720"
34321,Jean Poldo d'Albenas,France,735045160,Stub,"64,346,720"
34322,Pierre-Anselm Garrau,France,736023539,Stub,"64,346,720"
34323,?douard Andr：? (art collector),France,736853214,Start,"64,346,720"
34324,Marc Caussidi：：re,France,737195725,Start,"64,346,720"
34325,?douard Aynard,France,737238104,Stub,"64,346,720"
34326,Paul de R：?musat,France,737500146,Stub,"64,346,720"
34327,Philippe Darniche,France,737540446,Stub,"64,346,720"
34328,Marcel Deneux,France,737541003,Stub,"64,346,720"
34329,Guy Fischer,France,737541709,Stub,"64,346,720"
34330,Christian Gaudin (politician),France,737542179,Stub,"64,346,720"
34331,Jacques Mah：?as,France,737544934,Stub,"64,346,720"
34332,Robert Trop：?ano,France,737550086,Stub,"64,346,720"
34333,"Marc de Beauvau, Prince of Craon",France,737789017,Start,"64,346,720"
34334,G：?rard Le Cam,France,737896911,Stub,"64,346,720"
34335,Ivan Renar,France,737962950,Stub,"64,346,720"
34336,L：?on Lalanne,France,738018001,C,"64,346,720"
34337,Alexandre Glais-Bizoin,France,738189363,Start,"64,346,720"
34338,?douard Barbey,France,738581175,Stub,"64,346,720"
34339,William Bertrand,France,738863288,Stub,"64,346,720"
34340,Fran?ois-Gabriel D'Angeac,France,738986838,C,"64,346,720"
34341,Val：?rie Dupont,France,739115995,Stub,"64,346,720"
34342,Henry Dorg：：res,France,739142369,Stub,"64,346,720"
34343,Jacqueline Guerroudj,France,739680808,Stub,"64,346,720"
34344,Jacques-Alexis Thuriot de la Rosi：：re,France,739889544,Start,"64,346,720"
34345,Fran?ois-Pierre Blin,France,740001715,Stub,"64,346,720"
34346,?tienne-Laurent-Pierre Burnel,France,740023127,Start,"64,346,720"
34347,Fernand David,France,740426994,Stub,"64,346,720"
34348,Andr：? Berthelot,France,740875363,Stub,"64,346,720"
34349,Nicolas du Bosc,France,740928772,Stub,"64,346,720"
34350,Adolphe Deitte,France,741344926,Stub,"64,346,720"
34351,?tienne de La Grange,France,741663193,Stub,"64,346,720"
34352,Ren：? H：?rault,France,742028684,B,"64,346,720"
34353,Herv：? de Lyrot,France,742160134,Start,"64,346,720"
34354,Pierre-Jean-Baptiste Chaussard,France,742760793,Start,"64,346,720"
34355,Agosti Xaho,France,742766308,Stub,"64,346,720"
34356,Yves Gu：?na,France,743373256,Start,"64,346,720"
34357,Jean Laurain,France,743803661,Stub,"64,346,720"
34358,Pierre Louis Alfred Duprat,France,744164351,Stub,"64,346,720"
34359,Paul Cotte,France,744187029,Stub,"64,346,720"
34360,Andr：? Henry,France,744265969,Stub,"64,346,720"
34361,Amable de Courtais,France,744347500,Start,"64,346,720"
34362,Raoul Dautry,France,744510732,Start,"64,346,720"
34363,Jean-Baptiste Mailhe,France,744855562,Start,"64,346,720"
34364,Jean Antoine Ernest Constans,France,745259166,Start,"64,346,720"
34365,?mile Driant,France,745305152,C,"64,346,720"
34366,Guillaume Andr：? d'H：?bert,France,745613094,Stub,"64,346,720"
34367,Guillaume IV de Melun,France,745613107,Stub,"64,346,720"
34368,Joseph Pascal Fran?ois,France,745636114,Stub,"64,346,720"
34369,G：?rard Bougrier,France,745726050,Stub,"64,346,720"
34370,Lucien Neuwirth,France,745745124,Stub,"64,346,720"
34371,Philema Lemaire,France,745775905,Stub,"64,346,720"
34372,Jacques Camille Paris,France,746047547,Stub,"64,346,720"
34373,L：?on Labb：?,France,746094293,Stub,"64,346,720"
34374,Georges Fr：?che,France,746272784,C,"64,346,720"
34375,Ferdinand-Camille Dreyfus,France,746381671,Start,"64,346,720"
34376,Fran?ois-Xavier Audouin,France,746381811,Stub,"64,346,720"
34377,Louis de Carn：?,France,746399221,Start,"64,346,720"
34378,"Pierre Antoine No?l Bruno, comte Daru",France,746399931,Start,"64,346,720"
34379,Jean-Jacques Baude,France,746568646,C,"64,346,720"
34380,Pierre Vallon,France,746593393,Stub,"64,346,720"
34381,Jean-Louis Schneiter,France,746619680,Stub,"64,346,720"
34382,Raymond Guyot,France,746714199,Stub,"64,346,720"
34383,Gaston Monmousseau,France,746890017,GA,"64,346,720"
34384,Jean-Baptiste Pastr：?,France,747255447,C,"64,346,720"
34385,Hippolyte Laroche,France,747518181,Start,"64,346,720"
34386,H：?l：：ne Casimir-Perier,France,747535793,Start,"64,346,720"
34387,Jean-Claude Gayssot,France,747538626,Stub,"64,346,720"
34388,Michel Jeanjean,France,748109251,Stub,"64,346,720"
34389,Jean Auroux,France,748171232,Stub,"64,346,720"
34390,Head of the Minister of Defence's military cabinet,France,748314973,Stub,"64,346,720"
34391,Jacques Anne Joseph Le Prestre de Vauban,France,748465900,Start,"64,346,720"
34392,Achille Lib：?ral Treilhard,France,748547759,Start,"64,346,720"
34393,Fran?ois-Xavier de Peretti,France,748927474,Stub,"64,346,720"
34394,Xavier Darcos,France,749085029,Start,"64,346,720"
34395,Fran?ois Martin (Pondicherry),France,749087123,Stub,"64,346,720"
34396,Philippe Vasseur,France,749243463,Stub,"64,346,720"
34397,Gaspard de Chabrol,France,749382301,Start,"64,346,720"
34398,?ric Faurot,France,749389032,Stub,"64,346,720"
34399,Fr：?d：?ric Cabrolier,France,749400142,Stub,"64,346,720"
34400,Bruno Subtil,France,749546552,Stub,"64,346,720"
34401,Jacques Colombier,France,749556029,Stub,"64,346,720"
34402,Thierry Gourlot,France,749699147,Stub,"64,346,720"
34403,Jean-Marc de Lacoste-Lareymondie,France,749705073,Stub,"64,346,720"
34404,Maurice Vaussard,France,749960466,Stub,"64,346,720"
34405,?ric Bocquet,France,750112385,Start,"64,346,720"
34406,Charles de Viel-Castel,France,750541084,Start,"64,346,720"
34407,Henri-Auguste Loz：?,France,750747955,Start,"64,346,720"
34408,Claude Gewerc,France,751491626,Stub,"64,346,720"
34409,Joseph Noulens,France,751823443,Start,"64,346,720"
34410,Albert Ollivier,France,751847003,Stub,"64,346,720"
34411,Georges Cochery,France,752241890,Stub,"64,346,720"
34412,Louis Alix de Nomp：：re de Champagny,France,752446514,Stub,"64,346,720"
34413,Edmond de Pressens：?,France,753271950,Start,"64,346,720"
34414,Jean-Jacques Aillagon,France,753352855,Start,"64,346,720"
34415,Jeanne Millerand,France,753389878,Stub,"64,346,720"
34416,Jean Le Mercier,France,753571816,Start,"64,346,720"
34417,Ernest Denis,France,753632701,Stub,"64,346,720"
34418,Maurice Pic (politician),France,753642198,Stub,"64,346,720"
